2020-05-02 07:26:22,294 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b09bb57: startup date [Sat May 02 07:26:22 CEST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-11-29 22:35:35,368 | INFO  | Listening for connections at: amqp://DESKTOP-GHTTUME:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:35:35,383 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:35:35,383 | INFO  | Listening for connections at: stomp://DESKTOP-GHTTUME:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:35:35,383 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:35:35,399 | INFO  | Listening for connections at: mqtt://DESKTOP-GHTTUME:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:35:35,399 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:35:35,399 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2020-11-29 22:35:35,515 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2020-11-29 22:35:35,705 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2d6764b2{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-11-29 22:35:35,801 | INFO  | Listening for connections at ws://DESKTOP-GHTTUME:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-11-29 22:35:35,801 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:35:35,801 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55865-1606685735098-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-11-29 22:35:35,801 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-11-29 22:35:36,820 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-11-29 22:35:36,820 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-11-29 22:39:13,561 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55865-1606685735098-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-11-29 22:39:13,561 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-11-29 22:39:13,577 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-11-29 22:39:13,582 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-11-29 22:39:13,582 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-11-29 22:39:13,598 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-11-29 22:39:13,598 | INFO  | PListStore:[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2020-11-29 22:39:13,598 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-11-29 22:39:13,613 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-11-29 22:39:13,613 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-11-29 22:39:13,729 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55865-1606685735098-0:1) uptime 3 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-11-29 22:39:13,729 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55865-1606685735098-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-11-29 22:39:13,745 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b09bb57: startup date [Sun Nov 29 22:35:33 CET 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2020-11-29 22:39:22,013 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b09bb57: startup date [Sun Nov 29 22:39:22 CET 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-11-29 22:39:23,079 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2020-11-29 22:39:23,247 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-11-29 22:39:23,348 | INFO  | PListStore:[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-11-29 22:39:23,517 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55921-1606685963363-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-11-29 22:39:23,648 | INFO  | Listening for connections at: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:39:23,648 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:39:23,648 | INFO  | Listening for connections at: amqp://127.0.0.1:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:39:23,664 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:39:23,664 | INFO  | Listening for connections at: stomp://127.0.0.1:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:39:23,664 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:39:23,664 | INFO  | Listening for connections at: mqtt://127.0.0.1:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 22:39:23,679 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:39:23,679 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2020-11-29 22:39:23,780 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2020-11-29 22:39:23,918 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2d6764b2{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-11-29 22:39:23,996 | INFO  | Listening for connections at ws://127.0.0.1:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-11-29 22:39:23,996 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 22:39:23,996 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55921-1606685963363-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-11-29 22:39:23,996 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-11-29 22:39:24,895 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-11-29 22:39:24,895 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-11-29 22:40:48,862 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp2001115307-41
2020-11-29 22:41:32,217 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55921-1606685963363-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-23
2020-11-29 22:41:32,217 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 22:41:32,217 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 22:41:32,217 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 22:41:32,233 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 22:41:32,249 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 22:41:32,249 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 22:41:32,264 | INFO  | PListStore:[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-23
2020-11-29 22:41:32,264 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2020-11-29 22:41:32,264 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2020-11-29 22:41:32,264 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2020-11-29 22:41:32,391 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55921-1606685963363-0:1) uptime 2 minutes | org.apache.activemq.broker.BrokerService | Thread-23
2020-11-29 22:41:32,391 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-55921-1606685963363-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-23
2020-11-29 22:41:32,406 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b09bb57: startup date [Sun Nov 29 22:39:22 CET 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-23
2020-11-29 23:07:35,103 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b09bb57: startup date [Sun Nov 29 23:07:35 CET 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-11-29 23:07:36,155 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2020-11-29 23:07:36,741 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-11-29 23:07:36,841 | INFO  | PListStore:[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-11-29 23:07:36,977 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-56040-1606687656857-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-11-29 23:07:37,088 | INFO  | Listening for connections at: tcp://127.0.0.1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 23:07:37,088 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 23:07:37,104 | INFO  | Listening for connections at: amqp://127.0.0.1:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 23:07:37,104 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 23:07:37,104 | INFO  | Listening for connections at: stomp://127.0.0.1:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 23:07:37,119 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 23:07:37,119 | INFO  | Listening for connections at: mqtt://127.0.0.1:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-11-29 23:07:37,119 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 23:07:37,135 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2020-11-29 23:07:37,220 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2020-11-29 23:07:37,373 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2d6764b2{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-11-29 23:07:37,462 | INFO  | Listening for connections at ws://127.0.0.1:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-11-29 23:07:37,478 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-11-29 23:07:37,478 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-56040-1606687656857-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-11-29 23:07:37,478 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-11-29 23:07:38,612 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-11-29 23:07:38,612 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-11-29 23:09:36,054 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-56040-1606687656857-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-23
2020-11-29 23:09:36,054 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 23:09:36,069 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 23:09:36,069 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 23:09:36,069 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 23:09:36,069 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2020-11-29 23:09:36,085 | INFO  | PListStore:[d:\projects\activemq\apache-activemq-5.15.12-bin\apache-activemq-5.15.12\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-23
2020-11-29 23:09:36,085 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2020-11-29 23:09:36,085 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2020-11-29 23:09:36,085 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2020-11-29 23:09:36,207 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-56040-1606687656857-0:1) uptime 2 minutes | org.apache.activemq.broker.BrokerService | Thread-23
2020-11-29 23:09:36,207 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-GHTTUME-56040-1606687656857-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-23
2020-11-29 23:09:36,207 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b09bb57: startup date [Sun Nov 29 23:07:35 CET 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-23
